date,hour,location,temperature,humidity,wind_speed,green_ratio,building_density,ndvi,uhi_intensity
2024-06-02,16,公园绿地,32.56,62.3,1.9,0.75,0.05,0.506,-0.66
2024-06-02,16,工业区,34.81,62.0,2.8,0.05,0.7,-0.039,3.05
2024-06-02,16,郊区对照点,32.33,62.3,2.6,0.55,0.15,0.308,0.0
2024-06-02,16,大学城,31.79,66.8,3.2,0.4,0.45,0.149,1.2
2024-06-02,16,滨水区域,32.12,71.2,2.5,0.6,0.2,0.358,-1.05
2024-06-02,17,市中心商业区,36.52,57.8,1.9,0.1,0.85,-0.034,3.71
2024-06-02,17,居民区A,33.52,68.3,2.8,0.35,0.6,0.172,1.91
2024-06-02,17,居民区B,32.17,67.6,2.4,0.25,0.65,0.095,2.96
2024-06-02,17,公园绿地,30.66,64.6,2.2,0.75,0.05,0.534,-0.97
2024-06-02,17,工业区,33.27,66.4,2.0,0.05,0.7,-0.004,3.32
2024-06-02,17,郊区对照点,31.06,70.2,2.6,0.55,0.15,0.366,0.0
2024-06-02,17,大学城,33.31,61.1,2.0,0.4,0.45,0.251,1.4
2024-06-02,17,滨水区域,30.1,64.6,2.8,0.6,0.2,0.442,-1.32
2024-06-02,18,市中心商业区,34.14,66.9,2.4,0.1,0.85,-0.006,3.68
2024-06-02,18,居民区A,32.47,64.1,3.3,0.35,0.6,0.216,2.78
2024-06-02,18,居民区B,32.59,65.5,2.7,0.25,0.65,0.089,2.1
2024-06-02,18,公园绿地,28.89,69.4,3.6,0.75,0.05,0.47,-0.66
2024-06-02,18,工业区,34.18,62.2,0.8,0.05,0.7,-0.078,3.39
2024-06-02,18,郊区对照点,30.11,64.5,2.1,0.55,0.15,0.365,0.0
2024-06-02,18,大学城,32.06,64.4,2.2,0.4,0.45,0.208,1.22
2024-06-02,18,滨水区域,30.42,66.1,3.5,0.6,0.2,0.426,-0.7
2024-06-02,19,市中心商业区,32.49,65.8,2.5,0.1,0.85,-0.047,4.1
2024-06-02,19,居民区A,29.89,71.3,2.1,0.35,0.6,0.186,2.08
2024-06-02,19,居民区B,30.62,68.6,2.1,0.25,0.65,0.126,1.6
2024-06-02,19,公园绿地,27.93,75.9,1.7,0.75,0.05,0.48,-0.85
2024-06-02,19,工业区,31.97,66.3,2.9,0.05,0.7,-0.041,3.33
2024-06-02,19,郊区对照点,29.16,67.9,3.0,0.55,0.15,0.397,0.0
2024-06-02,19,大学城,30.22,64.4,3.4,0.4,0.45,0.216,0.85
2024-06-02,19,滨水区域,28.51,67.8,2.4,0.6,0.2,0.39,-0.94
2024-06-02,20,市中心商业区,32.19,63.7,2.9,0.1,0.85,-0.028,4.22
2024-06-02,20,居民区A,30.12,64.7,3.4,0.35,0.6,0.164,2.24
2024-06-02,20,居民区B,29.92,73.2,2.3,0.25,0.65,0.09,1.99
2024-06-02,20,公园绿地,26.38,74.3,1.2,0.75,0.05,0.468,-1.32
2024-06-02,20,工业区,31.39,71.1,2.4,0.05,0.7,-0.065,3.02
2024-06-02,20,郊区对照点,28.55,66.6,2.7,0.55,0.15,0.369,0.0
2024-06-02,20,大学城,29.53,68.7,3.3,0.4,0.45,0.139,1.7
2024-06-02,20,滨水区域,26.1,66.8,2.9,0.6,0.2,0.421,-1.04
2024-06-02,21,市中心商业区,31.35,70.8,3.6,0.1,0.85,0.029,4.22
2024-06-02,21,居民区A,28.65,64.4,2.3,0.35,0.6,0.155,2.65
2024-06-02,21,居民区B,28.45,69.8,2.9,0.25,0.65,0.101,2.51
2024-06-02,21,公园绿地,25.09,74.1,1.9,0.75,0.05,0.46,-1.18
2024-06-02,21,工业区,29.56,66.8,1.9,0.05,0.7,-0.102,2.98
2024-06-02,21,郊区对照点,25.39,75.4,2.6,0.55,0.15,0.296,0.0
2024-06-02,21,大学城,27.84,67.9,2.8,0.4,0.45,0.26,0.94
2024-06-02,21,滨水区域,25.68,72.3,3.0,0.6,0.2,0.386,-1.23
2024-06-02,22,市中心商业区,29.54,65.8,3.4,0.1,0.85,-0.019,4.57
2024-06-02,22,居民区A,27.75,68.2,1.3,0.35,0.6,0.126,1.52
2024-06-02,22,居民区B,28.01,71.5,1.2,0.25,0.65,0.127,1.86
2024-06-02,22,公园绿地,24.91,78.5,3.2,0.75,0.05,0.492,-1.27
2024-06-02,22,工业区,27.07,69.0,2.3,0.05,0.7,-0.09,2.96
2024-06-02,22,郊区对照点,25.86,71.9,2.0,0.55,0.15,0.345,0.0
2024-06-02,22,大学城,27.65,67.2,3.6,0.4,0.45,0.217,1.51
2024-06-02,22,滨水区域,25.36,73.9,3.3,0.6,0.2,0.389,-1.18
2024-06-02,23,市中心商业区,29.58,64.7,2.6,0.1,0.85,-0.021,3.94
2024-06-02,23,居民区A,27.19,65.3,2.1,0.35,0.6,0.183,2.05
2024-06-02,23,居民区B,26.47,75.6,1.8,0.25,0.65,0.129,2.13
2024-06-02,23,公园绿地,23.78,80.4,1.5,0.75,0.05,0.528,-0.7
2024-06-02,23,工业区,27.76,74.5,2.3,0.05,0.7,-0.051,3.08
2024-06-02,23,郊区对照点,25.19,75.8,3.1,0.55,0.15,0.288,0.0
2024-06-02,23,大学城,27.84,65.2,3.3,0.4,0.45,0.254,1.17
2024-06-02,23,滨水区域,23.97,71.5,2.3,0.6,0.2,0.371,-0.77
2024-06-03,0,市中心商业区,32.05,63.5,2.3,0.1,0.85,-0.071,3.76
2024-06-03,0,居民区A,29.7,72.8,1.5,0.35,0.6,0.162,1.99
2024-06-03,0,居民区B,29.16,66.2,2.8,0.25,0.65,0.086,2.0
2024-06-03,0,公园绿地,26.37,72.0,2.2,0.75,0.05,0.497,-1.03
2024-06-03,0,工业区,29.63,67.3,3.8,0.05,0.7,-0.043,2.91
2024-06-03,0,郊区对照点,27.49,69.6,3.4,0.55,0.15,0.351,0.0
2024-06-03,0,大学城,28.35,70.9,1.2,0.4,0.45,0.186,1.14
2024-06-03,0,滨水区域,26.05,77.5,4.3,0.6,0.2,0.399,-0.85
2024-06-03,1,市中心商业区,29.66,66.4,1.9,0.1,0.85,-0.039,3.95
2024-06-03,1,居民区A,28.72,63.2,3.1,0.35,0.6,0.148,2.07
2024-06-03,1,居民区B,30.76,63.9,0.5,0.25,0.65,0.091,2.33
2024-06-03,1,公园绿地,27.67,66.7,2.9,0.75,0.05,0.486,-1.03
2024-06-03,1,工业区,32.22,60.4,2.7,0.05,0.7,-0.046,3.33
2024-06-03,1,郊区对照点,27.18,71.9,2.2,0.55,0.15,0.348,0.0
2024-06-03,1,大学城,28.33,71.5,2.2,0.4,0.45,0.231,1.49
2024-06-03,1,滨水区域,27.0,71.0,1.1,0.6,0.2,0.418,-1.27
2024-06-03,2,市中心商业区,31.08,64.5,3.6,0.1,0.85,-0.084,4.94
2024-06-03,2,居民区A,30.45,67.7,2.5,0.35,0.6,0.189,2.16
2024-06-03,2,居民区B,30.12,69.1,2.6,0.25,0.65,0.094,1.95
2024-06-03,2,公园绿地,26.44,75.3,3.0,0.75,0.05,0.412,-0.8
2024-06-03,2,工业区,30.76,66.6,2.2,0.05,0.7,-0.026,3.28
2024-06-03,2,郊区对照点,26.98,72.4,1.7,0.55,0.15,0.299,0.0
2024-06-03,2,大学城,28.6,71.9,3.3,0.4,0.45,0.235,1.72
2024-06-03,2,滨水区域,27.01,69.3,2.8,0.6,0.2,0.404,-0.77
2024-06-03,3,市中心商业区,33.35,65.7,2.8,0.1,0.85,0.012,3.99
2024-06-03,3,居民区A,29.69,67.5,1.9,0.35,0.6,0.16,1.96
2024-06-03,3,居民区B,29.76,67.0,1.0,0.25,0.65,0.106,2.0
2024-06-03,3,公园绿地,26.74,73.5,3.3,0.75,0.05,0.452,-1.23
2024-06-03,3,工业区,30.78,63.8,3.2,0.05,0.7,-0.066,2.92
2024-06-03,3,郊区对照点,26.79,73.4,1.5,0.55,0.15,0.342,0.0
2024-06-03,3,大学城,30.12,71.5,1.5,0.4,0.45,0.129,1.56
2024-06-03,3,滨水区域,28.84,72.7,2.7,0.6,0.2,0.365,-0.76
2024-06-03,4,市中心商业区,32.65,65.8,2.9,0.1,0.85,0.012,4.83
2024-06-03,4,居民区A,31.74,64.0,2.5,0.35,0.6,0.127,1.79
2024-06-03,4,居民区B,31.1,64.7,2.6,0.25,0.65,0.075,2.34
2024-06-03,4,公园绿地,28.43,69.5,2.2,0.75,0.05,0.505,-0.75
2024-06-03,4,工业区,31.74,63.5,2.3,0.05,0.7,-0.1,2.75
2024-06-03,4,郊区对照点,29.05,71.4,2.7,0.55,0.15,0.346,0.0
2024-06-03,4,大学城,31.61,65.3,2.8,0.4,0.45,0.217,1.58
2024-06-03,4,滨水区域,27.96,62.7,2.4,0.6,0.2,0.423,-0.72
2024-06-03,5,市中心商业区,35.41,64.8,2.6,0.1,0.85,-0.014,3.81
2024-06-03,5,居民区A,32.38,66.6,3.5,0.35,0.6,0.176,1.86
2024-06-03,5,居民区B,32.64,66.2,1.3,0.25,0.65,0.031,1.83
2024-06-03,5,公园绿地,28.66,67.7,2.4,0.75,0.05,0.486,-0.56
2024-06-03,5,工业区,33.9,63.8,3.0,0.05,0.7,-0.094,3.31
2024-06-03,5,郊区对照点,30.58,68.9,1.6,0.55,0.15,0.293,0.0
2024-06-03,5,大学城,32.79,65.4,1.8,0.4,0.45,0.194,1.84
2024-06-03,5,滨水区域,28.69,74.1,1.8,0.6,0.2,0.399,-1.1
2024-06-03,6,市中心商业区,36.41,58.3,2.4,0.1,0.85,-0.019,3.7
2024-06-03,6,居民区A,34.52,60.6,2.3,0.35,0.6,0.15,1.23
2024-06-03,6,居民区B,33.78,70.3,3.1,0.25,0.65,0.099,1.92
2024-06-03,6,公园绿地,30.95,68.1,1.6,0.75,0.05,0.533,-0.79
2024-06-03,6,工业区,35.51,62.3,2.5,0.05,0.7,-0.04,3.18
2024-06-03,6,郊区对照点,31.65,63.9,2.6,0.55,0.15,0.386,0.0
2024-06-03,6,大学城,32.44,60.3,2.6,0.4,0.45,0.222,1.55
2024-06-03,6,滨水区域,31.13,65.6,3.7,0.6,0.2,0.332,-1.25
2024-06-03,7,市中心商业区,37.14,54.1,2.4,0.1,0.85,0.03,4.01
2024-06-03,7,居民区A,35.41,57.3,2.0,0.35,0.6,0.169,1.9
2024-06-03,7,居民区B,36.25,61.8,1.6,0.25,0.65,0.107,2.15
2024-06-03,7,公园绿地,33.14,68.6,1.7,0.75,0.05,0.476,-1.38
2024-06-03,7,工业区,36.04,61.8,3.3,0.05,0.7,-0.062,2.9
2024-06-03,7,郊区对照点,33.35,61.1,4.2,0.55,0.15,0.292,0.0
2024-06-03,7,大学城,34.87,67.8,2.5,0.4,0.45,0.214,1.39
2024-06-03,7,滨水区域,32.08,69.2,0.7,0.6,0.2,0.426,-1.43
2024-06-03,8,市中心商业区,38.22,56.5,3.0,0.1,0.85,-0.068,4.14
2024-06-03,8,居民区A,38.05,53.9,2.7,0.35,0.6,0.16,2.13
2024-06-03,8,居民区B,36.45,57.9,2.9,0.25,0.65,0.154,1.94
2024-06-03,8,公园绿地,34.01,58.9,1.7,0.75,0.05,0.514,-0.55
2024-06-03,8,工业区,37.72,57.4,2.5,0.05,0.7,-0.098,3.18
2024-06-03,8,郊区对照点,35.14,60.1,2.1,0.55,0.15,0.348,0.0
2024-06-03,8,大学城,35.58,60.7,4.2,0.4,0.45,0.213,1.39
2024-06-03,8,滨水区域,32.91,66.3,2.4,0.6,0.2,0.361,-0.6
2024-06-03,9,市中心商业区,40.6,53.1,1.0,0.1,0.85,0.01,3.79
2024-06-03,9,居民区A,38.1,52.0,3.2,0.35,0.6,0.144,2.22
2024-06-03,9,居民区B,37.48,55.8,2.2,0.25,0.65,0.121,2.03
2024-06-03,9,公园绿地,34.93,67.6,1.2,0.75,0.05,0.549,-0.97
2024-06-03,9,工业区,37.75,54.3,2.3,0.05,0.7,-0.032,2.96
2024-06-03,9,郊区对照点,36.68,55.2,2.5,0.55,0.15,0.302,0.0
2024-06-03,9,大学城,37.26,61.6,2.2,0.4,0.45,0.142,1.56
2024-06-03,9,滨水区域,34.82,63.0,3.5,0.6,0.2,0.348,-0.8
2024-06-03,10,市中心商业区,41.22,48.8,2.8,0.1,0.85,-0.035,3.98
2024-06-03,10,居民区A,38.54,55.9,2.0,0.35,0.6,0.181,1.67
2024-06-03,10,居民区B,37.39,60.8,1.6,0.25,0.65,0.12,2.14
2024-06-03,10,公园绿地,33.88,60.9,3.5,0.75,0.05,0.471,-1.14
2024-06-03,10,工业区,39.63,58.4,2.3,0.05,0.7,-0.078,3.43
2024-06-03,10,郊区对照点,37.65,61.4,2.6,0.55,0.15,0.316,0.0
2024-06-03,10,大学城,37.1,60.7,2.8,0.4,0.45,0.262,1.7
2024-06-03,10,滨水区域,34.06,65.9,1.7,0.6,0.2,0.368,-0.92
2024-06-03,11,市中心商业区,42.36,62.1,3.0,0.1,0.85,-0.025,4.16
2024-06-03,11,居民区A,39.47,55.3,3.9,0.35,0.6,0.187,2.15
2024-06-03,11,居民区B,39.29,57.7,3.2,0.25,0.65,0.081,1.83
2024-06-03,11,公园绿地,34.88,63.1,3.1,0.75,0.05,0.514,-0.5
2024-06-03,11,工业区,39.76,57.9,1.6,0.05,0.7,-0.072,3.21
2024-06-03,11,郊区对照点,37.44,57.8,2.4,0.55,0.15,0.294,0.0
2024-06-03,11,大学城,37.97,60.7,3.0,0.4,0.45,0.235,1.51
2024-06-03,11,滨水区域,35.77,58.7,3.1,0.6,0.2,0.393,-0.85
2024-06-03,12,市中心商业区,40.51,48.5,3.4,0.1,0.85,-0.034,3.74
2024-06-03,12,居民区A,39.49,55.0,3.3,0.35,0.6,0.199,2.21
2024-06-03,12,居民区B,37.84,61.8,2.7,0.25,0.65,0.089,2.04
2024-06-03,12,公园绿地,34.51,63.4,1.7,0.75,0.05,0.459,-1.46
2024-06-03,12,工业区,40.82,52.7,3.7,0.05,0.7,-0.076,2.49
2024-06-03,12,郊区对照点,36.04,64.1,2.4,0.55,0.15,0.324,0.0
2024-06-03,12,大学城,38.56,58.8,3.4,0.4,0.45,0.263,1.39
2024-06-03,12,滨水区域,34.87,60.5,2.7,0.6,0.2,0.351,-1.29
2024-06-03,13,市中心商业区,41.04,54.2,2.5,0.1,0.85,-0.043,3.93
2024-06-03,13,居民区A,38.02,60.6,3.3,0.35,0.6,0.125,1.72
2024-06-03,13,居民区B,37.56,56.6,2.4,0.25,0.65,0.057,1.72
2024-06-03,13,公园绿地,34.96,62.3,2.6,0.75,0.05,0.478,-0.95
2024-06-03,13,工业区,39.32,55.6,3.8,0.05,0.7,-0.02,2.61
2024-06-03,13,郊区对照点,37.42,61.1,1.6,0.55,0.15,0.365,0.0
2024-06-03,13,大学城,39.49,52.8,1.8,0.4,0.45,0.251,1.58
2024-06-03,13,滨水区域,36.2,61.2,2.8,0.6,0.2,0.34,-0.69
2024-06-03,14,市中心商业区,41.2,53.5,2.5,0.1,0.85,-0.066,4.15
2024-06-03,14,居民区A,38.72,57.0,3.4,0.35,0.6,0.17,2.17
2024-06-03,14,居民区B,37.45,58.6,2.4,0.25,0.65,0.107,1.89
2024-06-03,14,公园绿地,35.16,63.9,2.2,0.75,0.05,0.452,-0.48
2024-06-03,14,工业区,40.37,51.3,3.1,0.05,0.7,-0.075,3.08
2024-06-03,14,郊区对照点,36.5,59.1,1.9,0.55,0.15,0.319,0.0
2024-06-03,14,大学城,37.03,56.7,2.4,0.4,0.45,0.199,1.7
2024-06-03,14,滨水区域,36.45,58.1,2.7,0.6,0.2,0.395,-0.86
2024-06-03,15,市中心商业区,39.53,58.4,2.9,0.1,0.85,-0.057,4.26
2024-06-03,15,居民区A,38.18,55.5,2.5,0.35,0.6,0.2,1.94
2024-06-03,15,居民区B,38.32,64.7,1.9,0.25,0.65,0.059,2.09
2024-06-03,15,公园绿地,35.04,60.9,3.7,0.75,0.05,0.46,-0.79
2024-06-03,15,工业区,37.98,63.2,4.1,0.05,0.7,-0.083,2.84
2024-06-03,15,郊区对照点,36.15,59.1,2.5,0.55,0.15,0.341,0.0
2024-06-03,15,大学城,35.43,61.0,1.9,0.4,0.45,0.205,1.93
2024-06-03,15,滨水区域,33.46,65.9,2.3,0.6,0.2,0.372,-0.76
2024-06-03,16,市中心商业区,38.7,58.9,3.3,0.1,0.85,-0.03,3.82
2024-06-03,16,居民区A,35.56,58.4,4.9,0.35,0.6,0.217,1.59
2024-06-03,16,居民区B,35.37,62.6,2.9,0.25,0.65,0.116,1.92
2024-06-03,16,公园绿地,33.33,64.6,2.6,0.75,0.05,0.433,-1.07
2024-06-03,16,工业区,36.75,60.0,4.9,0.05,0.7,-0.049,2.91
2024-06-03,16,郊区对照点,35.17,62.8,2.8,0.55,0.15,0.358,0.0
2024-06-03,16,大学城,37.58,55.1,2.9,0.4,0.45,0.192,1.67
2024-06-03,16,滨水区域,32.7,63.1,2.3,0.6,0.2,0.409,-0.72
2024-06-03,17,市中心商业区,36.23,60.3,1.9,0.1,0.85,-0.058,3.93
2024-06-03,17,居民区A,34.98,68.9,2.8,0.35,0.6,0.139,1.83
2024-06-03,17,居民区B,36.04,66.6,1.2,0.25,0.65,0.044,2.56
2024-06-03,17,公园绿地,32.54,62.0,2.9,0.75,0.05,0.421,-1.0
2024-06-03,17,工业区,36.49,62.6,1.7,0.05,0.7,-0.057,2.72
2024-06-03,17,郊区对照点,33.43,60.8,2.2,0.55,0.15,0.31,0.0
2024-06-03,17,大学城,35.25,63.9,2.3,0.4,0.45,0.221,1.07
2024-06-03,17,滨水区域,31.99,65.1,4.6,0.6,0.2,0.347,-0.56
2024-06-03,18,市中心商业区,36.73,60.4,3.9,0.1,0.85,-0.009,4.12
2024-06-03,18,居民区A,33.89,66.6,3.4,0.35,0.6,0.161,1.6
2024-06-03,18,居民区B,33.77,60.7,2.4,0.25,0.65,0.137,1.86
2024-06-03,18,公园绿地,30.9,66.7,3.2,0.75,0.05,0.433,-1.18
2024-06-03,18,工业区,35.1,65.1,2.1,0.05,0.7,-0.116,3.19
2024-06-03,18,郊区对照点,31.42,62.3,2.0,0.55,0.15,0.334,0.0
2024-06-03,18,大学城,32.95,57.4,3.2,0.4,0.45,0.258,1.7
2024-06-03,18,滨水区域,30.02,67.0,2.5,0.6,0.2,0.398,-0.8
2024-06-03,19,市中心商业区,34.05,63.0,2.9,0.1,0.85,0.024,4.21
2024-06-03,19,居民区A,33.27,63.9,3.6,0.35,0.6,0.192,1.74
2024-06-03,19,居民区B,33.76,65.2,2.1,0.25,0.65,0.086,2.09
2024-06-03,19,公园绿地,30.01,68.2,2.7,0.75,0.05,0.551,-0.68
2024-06-03,19,工业区,33.79,65.9,1.7,0.05,0.7,-0.048,3.54
2024-06-03,19,郊区对照点,30.46,64.5,2.0,0.55,0.15,0.307,0.0
2024-06-03,19,大学城,31.51,64.7,1.4,0.4,0.45,0.22,1.77
2024-06-03,19,滨水区域,28.91,73.5,2.9,0.6,0.2,0.411,-1.2
2024-06-03,20,市中心商业区,34.11,59.4,3.2,0.1,0.85,-0.015,4.17
2024-06-03,20,居民区A,30.49,64.3,3.0,0.35,0.6,0.152,2.14
2024-06-03,20,居民区B,30.34,69.7,1.5,0.25,0.65,0.117,2.19
2024-06-03,20,公园绿地,27.87,71.9,2.7,0.75,0.05,0.484,-1.3
2024-06-03,20,工业区,30.86,67.6,1.2,0.05,0.7,-0.057,2.92
2024-06-03,20,郊区对照点,29.97,66.7,2.2,0.55,0.15,0.362,0.0
2024-06-03,20,大学城,31.2,67.1,2.9,0.4,0.45,0.174,1.73
2024-06-03,20,滨水区域,28.92,65.8,2.3,0.6,0.2,0.379,-1.04
2024-06-03,21,市中心商业区,32.66,68.7,3.4,0.1,0.85,-0.059,4.19
2024-06-03,21,居民区A,31.46,67.0,3.4,0.35,0.6,0.24,2.31
2024-06-03,21,居民区B,30.59,70.0,2.6,0.25,0.65,0.101,1.89
2024-06-03,21,公园绿地,28.65,66.8,3.7,0.75,0.05,0.515,-1.42
2024-06-03,21,工业区,31.69,59.3,3.0,0.05,0.7,-0.033,2.82
2024-06-03,21,郊区对照点,28.49,75.3,2.1,0.55,0.15,0.308,0.0
2024-06-03,21,大学城,31.08,72.2,2.5,0.4,0.45,0.25,1.9
2024-06-03,21,滨水区域,26.8,70.0,3.5,0.6,0.2,0.431,-0.83
2024-06-03,22,市中心商业区,30.9,72.5,2.1,0.1,0.85,-0.03,4.1
2024-06-03,22,居民区A,30.84,69.1,2.8,0.35,0.6,0.194,2.01
2024-06-03,22,居民区B,30.05,60.0,2.3,0.25,0.65,0.107,1.65
2024-06-03,22,公园绿地,26.91,70.7,3.9,0.75,0.05,0.547,-1.14
2024-06-03,22,工业区,30.48,66.8,2.1,0.05,0.7,-0.054,2.77
2024-06-03,22,郊区对照点,26.7,73.4,3.0,0.55,0.15,0.316,0.0
2024-06-03,22,大学城,29.82,65.9,2.7,0.4,0.45,0.245,1.49
2024-06-03,22,滨水区域,26.96,69.7,2.3,0.6,0.2,0.374,-1.22
2024-06-03,23,市中心商业区,30.96,61.8,2.1,0.1,0.85,-0.029,3.92
2024-06-03,23,居民区A,28.91,68.7,2.9,0.35,0.6,0.206,1.81
2024-06-03,23,居民区B,28.14,66.7,2.1,0.25,0.65,0.089,1.77
2024-06-03,23,公园绿地,25.06,72.2,2.6,0.75,0.05,0.518,-1.17
2024-06-03,23,工业区,29.77,65.1,2.5,0.05,0.7,-0.085,3.17
2024-06-03,23,郊区对照点,25.67,71.7,2.7,0.55,0.15,0.346,0.0
2024-06-03,23,大学城,30.76,67.7,1.7,0.4,0.45,0.217,0.97
2024-06-03,23,滨水区域,26.04,69.9,3.2,0.6,0.2,0.364,-1.04
2024-06-04,0,市中心商业区,26.48,70.9,4.0,0.1,0.85,0.004,4.14
2024-06-04,0,居民区A,23.39,76.7,1.0,0.35,0.6,0.172,2.25
2024-06-04,0,居民区B,23.05,71.7,2.5,0.25,0.65,0.151,2.37
2024-06-04,0,公园绿地,20.04,82.4,2.2,0.75,0.05,0.449,-1.28
2024-06-04,0,工业区,25.34,72.4,2.3,0.05,0.7,-0.069,3.57
2024-06-04,0,郊区对照点,22.39,83.4,2.4,0.55,0.15,0.349,0.0
2024-06-04,0,大学城,21.38,82.4,1.6,0.4,0.45,0.227,1.17
2024-06-04,0,滨水区域,19.62,77.5,2.0,0.6,0.2,0.364,-1.16
2024-06-04,1,市中心商业区,25.93,69.2,2.7,0.1,0.85,0.017,3.85
2024-06-04,1,居民区A,22.69,75.7,3.4,0.35,0.6,0.186,1.84
2024-06-04,1,居民区B,23.65,71.9,3.0,0.25,0.65,0.112,1.91
2024-06-04,1,公园绿地,19.59,77.4,2.9,0.75,0.05,0.537,-1.19
2024-06-04,1,工业区,24.63,67.8,2.0,0.05,0.7,-0.061,2.73
2024-06-04,1,郊区对照点,20.51,77.0,2.7,0.55,0.15,0.334,0.0
2024-06-04,1,大学城,20.97,72.1,2.0,0.4,0.45,0.234,0.68
2024-06-04,1,滨水区域,19.86,78.2,3.6,0.6,0.2,0.368,-0.89
2024-06-04,2,市中心商业区,25.88,66.2,3.1,0.1,0.85,-0.014,4.15
2024-06-04,2,居民区A,26.9,65.1,3.9,0.35,0.6,0.171,2.09
2024-06-04,2,居民区B,23.73,73.9,2.0,0.25,0.65,0.11,1.54
2024-06-04,2,公园绿地,21.36,76.7,1.6,0.75,0.05,0.486,-0.62
2024-06-04,2,工业区,24.33,75.5,1.9,0.05,0.7,-0.037,3.21
2024-06-04,2,郊区对照点,23.24,75.2,3.0,0.55,0.15,0.343,0.0
2024-06-04,2,大学城,24.3,72.3,3.1,0.4,0.45,0.214,1.48
2024-06-04,2,滨水区域,20.84,79.4,2.4,0.6,0.2,0.386,-0.53
2024-06-04,3,市中心商业区,27.35,73.4,2.1,0.1,0.85,-0.047,4.29
2024-06-04,3,居民区A,25.26,77.7,2.0,0.35,0.6,0.173,1.51
2024-06-04,3,居民区B,24.24,77.5,2.1,0.25,0.65,0.119,1.94
2024-06-04,3,公园绿地,21.82,74.0,2.6,0.75,0.05,0.41,-1.06
2024-06-04,3,工业区,24.25,78.1,3.1,0.05,0.7,-0.046,3.46
2024-06-04,3,郊区对照点,21.8,82.7,3.2,0.55,0.15,0.333,0.0
2024-06-04,3,大学城,24.97,70.3,1.8,0.4,0.45,0.202,1.34
2024-06-04,3,滨水区域,20.71,82.4,2.3,0.6,0.2,0.391,-1.17
2024-06-04,4,市中心商业区,26.14,73.0,1.0,0.1,0.85,-0.022,3.59
2024-06-04,4,居民区A,27.18,73.7,2.6,0.35,0.6,0.218,1.75
2024-06-04,4,居民区B,26.03,73.0,2.7,0.25,0.65,0.138,2.22
2024-06-04,4,公园绿地,22.82,71.2,1.7,0.75,0.05,0.496,-0.97
2024-06-04,4,工业区,25.69,80.0,3.7,0.05,0.7,-0.042,3.02
2024-06-04,4,郊区对照点,23.42,72.6,2.6,0.55,0.15,0.348,0.0
2024-06-04,4,大学城,24.1,75.7,2.4,0.4,0.45,0.163,1.24
2024-06-04,4,滨水区域,22.26,82.5,2.9,0.6,0.2,0.34,-0.85
2024-06-04,5,市中心商业区,27.56,73.8,2.1,0.1,0.85,-0.023,4.4
2024-06-04,5,居民区A,25.77,68.5,2.0,0.35,0.6,0.211,1.54
2024-06-04,5,居民区B,24.53,72.8,2.9,0.25,0.65,0.136,1.86
2024-06-04,5,公园绿地,23.47,78.9,1.0,0.75,0.05,0.488,-0.94
2024-06-04,5,工业区,28.16,68.3,2.5,0.05,0.7,-0.135,2.8
2024-06-04,5,郊区对照点,25.16,70.5,2.5,0.55,0.15,0.353,0.0
2024-06-04,5,大学城,26.03,72.9,1.7,0.4,0.45,0.214,1.68
2024-06-04,5,滨水区域,23.92,73.1,2.7,0.6,0.2,0.401,-1.61
2024-06-04,6,市中心商业区,31.02,65.4,2.8,0.1,0.85,0.016,3.59
2024-06-04,6,居民区A,27.53,69.7,1.9,0.35,0.6,0.232,1.74
2024-06-04,6,居民区B,27.65,71.0,1.5,0.25,0.65,0.088,2.1
2024-06-04,6,公园绿地,24.83,73.5,2.1,0.75,0.05,0.455,-0.9
2024-06-04,6,工业区,30.5,67.1,2.7,0.05,0.7,-0.039,2.62
2024-06-04,6,郊区对照点,27.46,71.3,3.8,0.55,0.15,0.318,0.0
2024-06-04,6,大学城,29.05,71.1,2.9,0.4,0.45,0.227,1.43
2024-06-04,6,滨水区域,26.05,72.8,0.9,0.6,0.2,0.346,-1.06
2024-06-04,7,市中心商业区,31.64,65.5,3.5,0.1,0.85,-0.079,4.04
2024-06-04,7,居民区A,27.93,72.4,2.4,0.35,0.6,0.193,1.74
2024-06-04,7,居民区B,30.41,70.2,3.0,0.25,0.65,0.096,2.17
2024-06-04,7,公园绿地,25.82,75.2,3.8,0.75,0.05,0.532,-1.22
2024-06-04,7,工业区,30.68,62.9,3.0,0.05,0.7,-0.046,2.44
2024-06-04,7,郊区对照点,26.46,71.0,2.3,0.55,0.15,0.304,0.0
2024-06-04,7,大学城,29.2,69.3,2.3,0.4,0.45,0.197,1.81
2024-06-04,7,滨水区域,27.71,68.9,2.0,0.6,0.2,0.395,-1.11
2024-06-04,8,市中心商业区,32.48,66.8,1.0,0.1,0.85,0.02,4.02
2024-06-04,8,居民区A,30.26,67.0,2.5,0.35,0.6,0.128,2.45
2024-06-04,8,居民区B,30.63,68.2,3.3,0.25,0.65,0.069,2.14
2024-06-04,8,公园绿地,27.38,73.3,0.8,0.75,0.05,0.497,-1.18
2024-06-04,8,工业区,31.94,66.7,1.9,0.05,0.7,-0.081,2.97
2024-06-04,8,郊区对照点,27.88,72.7,2.2,0.55,0.15,0.253,0.0
2024-06-04,8,大学城,29.79,64.7,1.2,0.4,0.45,0.183,1.53
